method,ratio,record_id,query,answer,error
Finch_Full,0.95,5,Does this painting depict a crucifixion scene?,1,
Finch_Full,0.95,5,Extract the number of people depicted in this painting.,,
Finch_Full,0.95,5,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_Full,0.95,5,Extract the number of saints with halos from this painting.,,
Finch_Full,0.95,5,Extract the number of animals from this painting.,,
Finch_Full,0.95,5,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_Full,0.95,5,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_Full,0.95,5,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_Full,0.95,5,Extract the approximate lighting type in this painting. (natural / candle / undefined),,
Finch_Full,0.95,5,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_Full,0.95,5,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_Full,0.95,6,Does this painting depict Madonna and Child?,1,
Finch_Full,0.95,6,Does this painting depict more than two people?,1,
Finch_Full,0.95,6,Does this painting depict more than three people?,1,
Finch_Full,0.95,6,Does this painting depict saints identifiable by their halos?,1,
Finch_Full,0.95,6,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_Full,0.95,6,Does this painting depict a religious scene?,1,
Finch_Full,0.95,6,Does this painting show a still life?,1,
Finch_Full,0.95,6,Does this painting depict a scene of war?,1,
Finch_Full,0.95,6,Does this painting depict an angel with wings?,1,
Finch_Full,0.95,6,Does this painting depict a crucifixion scene?,1,
Finch_Full,0.95,6,Extract the number of people depicted in this painting.,,
Finch_Full,0.95,6,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_Full,0.95,6,Extract the number of saints with halos from this painting.,,
Finch_Full,0.95,6,Extract the number of animals from this painting.,,
Finch_Full,0.95,6,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_Full,0.95,6,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_Full,0.95,6,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_Full,0.95,6,Extract the approximate lighting type in this painting. (natural / candle / undefined),,
Finch_Full,0.95,6,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_Full,0.95,6,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_Full,0.95,7,Does this painting depict Madonna and Child?,,
Finch_Full,0.95,7,Does this painting depict more than two people?,,
Finch_Full,0.95,7,Does this painting depict more than three people?,,
Finch_Full,0.95,7,Does this painting depict saints identifiable by their halos?,,
Finch_Full,0.95,7,Does this painting depict a scene in which death is a dominant theme?,,
Finch_Full,0.95,7,Does this painting depict a religious scene?,,
Finch_Full,0.95,7,Does this painting show a still life?,,
Finch_Full,0.95,7,Does this painting depict a scene of war?,,
Finch_Full,0.95,7,Does this painting depict an angel with wings?,1,
Finch_Full,0.95,7,Does this painting depict a crucifixion scene?,,
Finch_Full,0.95,7,Extract the number of people depicted in this painting.,"The painting is titled 'Sant'Orsola in gloria' and it belongs to the Renaissance movement. The painting depicts a group of people, including a woman who is standing in the center. The woman is wearing a red dress",
Finch_Full,0.95,7,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_Full,0.95,7,Extract the number of saints with halos from this painting.,,
Finch_Full,0.95,7,Extract the number of animals from this painting.,The painting is titled 'Sant'Orsola in gloria' and it belongs to the Renaissance movement.,
Finch_Full,0.95,7,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_Full,0.95,7,Extract the type of setting of this painting. (interior / exterior / undefined),The painting is titled 'Sant'Orsola in gloria' and it belongs to the Renaissance movement and the religious art genre.,
Finch_Full,0.95,7,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_Full,0.95,7,Extract the approximate lighting type in this painting. (natural / candle / undefined),The painting is titled 'Sant'Orsola in gloria' and it belongs to the Renaissance movement and the religious art genre.,
Finch_Full,0.95,7,Extract the level of movement in this painting. (static / moderate / dynamic),The painting is titled 'Sant'Orsola in gloria' and it belongs to the Renaissance movement and religious art genre.,
Finch_Full,0.95,7,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_Full,0.95,8,Does this painting depict Madonna and Child?,,
Finch_Full,0.95,8,Does this painting depict more than two people?,,
Finch_Full,0.95,8,Does this painting depict more than three people?,,
Finch_Full,0.95,8,Does this painting depict saints identifiable by their halos?,,
Finch_Full,0.95,8,Does this painting depict a scene in which death is a dominant theme?,,
Finch_Full,0.95,8,Does this painting depict a religious scene?,,
Finch_Full,0.95,8,Does this painting show a still life?,,
Finch_Full,0.95,8,Does this painting depict a scene of war?,,
Finch_Full,0.95,8,Does this painting depict an angel with wings?,,
Finch_Full,0.95,8,Does this painting depict a crucifixion scene?,,
Finch_Full,0.95,8,Extract the number of people depicted in this painting.,,
Finch_Full,0.95,8,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_Full,0.95,8,Extract the number of saints with halos from this painting.,,
Finch_Full,0.95,8,Extract the number of animals from this painting.,,
Finch_Full,0.95,8,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_Full,0.95,8,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_Full,0.95,8,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_Full,0.95,8,Extract the approximate lighting type in this painting. (natural / candle / undefined),"The painting is titled ""Portrait of Eleanor of Austria"" and it belongs to the Renaissance movement and the history painting genre.",
Finch_Full,0.95,8,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_Full,0.95,8,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_Full,0.95,9,Does this painting depict Madonna and Child?,,
Finch_Full,0.95,9,Does this painting depict more than two people?,,
Finch_Full,0.95,9,Does this painting depict more than three people?,,
Finch_Full,0.95,9,Does this painting depict saints identifiable by their halos?,,
Finch_Full,0.95,9,Does this painting depict a scene in which death is a dominant theme?,,
Finch_Full,0.95,9,Does this painting depict a religious scene?,,
Finch_Full,0.95,9,Does this painting show a still life?,,
Finch_Full,0.95,9,Does this painting depict a scene of war?,,
Finch_Full,0.95,9,Does this painting depict an angel with wings?,,
Finch_Full,0.95,9,Does this painting depict a crucifixion scene?,,
Finch_Full,0.95,9,Extract the number of people depicted in this painting.,,
Finch_Full,0.95,9,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_Full,0.95,9,Extract the number of saints with halos from this painting.,,
Finch_Full,0.95,9,Extract the number of animals from this painting.,,
Finch_Full,0.95,9,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_Full,0.95,9,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_Full,0.95,9,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_Full,0.95,9,Extract the approximate lighting type in this painting. (natural / candle / undefined),,
Finch_Full,0.95,9,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_Full,0.95,9,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.4,0,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,0,Does this painting depict more than two people?,1,
Finch_CPT,0.4,0,Does this painting depict more than three people?,1,
Finch_CPT,0.4,0,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,0,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,0,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,0,Does this painting show a still life?,1,
Finch_CPT,0.4,0,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,0,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,0,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,0,Extract the number of people depicted in this painting.,"The painting is a portrait of a woman, and it is a work of art. The woman is depicted with a sword in her hand, and she is wearing a red dress. The painting is done in the style of the Renaissance, and",
Finch_CPT,0.4,0,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_CPT,0.4,0,Extract the number of saints with halos from this painting.,"The painting is a portrait of a woman, and it is a work of art. The woman is depicted with a serious expression on her face, and she is holding a sword in her right hand. The background is dark, which makes the",
Finch_CPT,0.4,0,Extract the number of animals from this painting.,"The painting is a portrait of a woman, and it is a work of art. The woman is depicted holding a knife, which is a common symbol in art to represent power or danger. The painting is done in the style of the Renaissance",
Finch_CPT,0.4,0,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.4,0,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_CPT,0.4,0,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_CPT,0.4,0,Extract the approximate lighting type in this painting. (natural / candle / undefined),"The painting is a portrait of a woman, and it is a work of art. The woman is depicted with a serious expression on her face, and she is holding a sword in her right hand. The background is dark, which makes the",
Finch_CPT,0.4,0,Extract the level of movement in this painting. (static / moderate / dynamic),Moderate,
Finch_CPT,0.4,0,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.4,1,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,1,Does this painting depict more than two people?,1,
Finch_CPT,0.4,1,Does this painting depict more than three people?,1,
Finch_CPT,0.4,1,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,1,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,1,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,1,Does this painting show a still life?,1,
Finch_CPT,0.4,1,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,1,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,1,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,1,Extract the number of people depicted in this painting.,"The painting is a representation of the Adoration of the Magi, a common theme in Christian art. It depicts the Virgin Mary holding the infant Jesus, surrounded by three wise men who are offering their gifts of gold, frankincense,",
Finch_CPT,0.4,1,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_CPT,0.4,1,Extract the number of saints with halos from this painting.,"The painting is a representation of the Adoration of the Magi, a common theme in Christian art. It depicts the Virgin Mary holding the infant Jesus, surrounded by three wise men who are offering their gifts of gold, frankincense,",
Finch_CPT,0.4,1,Extract the number of animals from this painting.,"The painting is a representation of the Adoration of the Magi, a common theme in Christian art. It depicts the Virgin Mary and the infant Jesus Christ, surrounded by various figures who are likely the Magi, or wise men, who",
Finch_CPT,0.4,1,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.4,1,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_CPT,0.4,1,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_CPT,0.4,1,Extract the approximate lighting type in this painting. (natural / candle / undefined),"The painting is a representation of the Adoration of the Magi, a common theme in Christian art. The image is rich in detail and color, with a variety of figures and objects depicted. The central focus is on the Virgin Mary and",
Finch_CPT,0.4,1,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_CPT,0.4,1,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.4,2,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,2,Does this painting depict more than two people?,1,
Finch_CPT,0.4,2,Does this painting depict more than three people?,1,
Finch_CPT,0.4,2,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,2,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,2,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,2,Does this painting show a still life?,1,
Finch_CPT,0.4,2,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,2,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,2,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,2,Extract the number of people depicted in this painting.,The,
Finch_CPT,0.4,2,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",Blue,
Finch_CPT,0.4,2,Extract the number of saints with halos from this painting.,"The image you've provided is a medieval tapestry, which is a type of textile art that was popular in Europe during the Middle Ages. The tapestry depicts a knight in armor, which is a common theme in medieval art, symbolizing the",
Finch_CPT,0.4,2,Extract the number of animals from this painting.,The image is a painting,
Finch_CPT,0.4,2,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.4,2,Extract the type of setting of this painting. (interior / exterior / undefined),"STRING
""undefined""",
Finch_CPT,0.4,2,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_CPT,0.4,2,Extract the approximate lighting type in this painting. (natural / candle / undefined),"Natural
undefined",
Finch_CPT,0.4,2,Extract the level of movement in this painting. (static / moderate / dynamic),"STRING
dynamic",
Finch_CPT,0.4,2,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.4,3,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,3,Does this painting depict more than two people?,1,
Finch_CPT,0.4,3,Does this painting depict more than three people?,1,
Finch_CPT,0.4,3,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,3,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,3,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,3,Does this painting show a still life?,1,
Finch_CPT,0.4,3,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,3,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,3,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,3,Extract the number of people depicted in this painting.,"You
```",
Finch_CPT,0.4,3,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",The,
Finch_CPT,0.4,3,Extract the number of saints with halos from this painting.,"You
```",
Finch_CPT,0.4,3,Extract the number of animals from this painting.,The,
Finch_CPT,0.4,3,Extract the gender of the main character from this painting. (male / female / undefined),```,
Finch_CPT,0.4,3,Extract the type of setting of this painting. (interior / exterior / undefined),"You
```",
Finch_CPT,0.4,3,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),"You
```",
Finch_CPT,0.4,3,Extract the approximate lighting type in this painting. (natural / candle / undefined),"You
```",
Finch_CPT,0.4,3,Extract the level of movement in this painting. (static / moderate / dynamic),```,
Finch_CPT,0.4,3,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),"You
```",
Finch_CPT,0.4,4,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,4,Does this painting depict more than two people?,1,
Finch_CPT,0.4,4,Does this painting depict more than three people?,1,
Finch_CPT,0.4,4,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,4,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,4,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,4,Does this painting show a still life?,1,
Finch_CPT,0.4,4,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,4,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,4,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,4,Extract the number of people depicted in this painting.,,
Finch_CPT,0.4,4,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",Orange,
Finch_CPT,0.4,4,Extract the number of saints with halos from this painting.,,
Finch_CPT,0.4,4,Extract the number of animals from this painting.,0,
Finch_CPT,0.4,4,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.4,4,Extract the type of setting of this painting. (interior / exterior / undefined),"STRING
""undefined""",
Finch_CPT,0.4,4,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_CPT,0.4,4,Extract the approximate lighting type in this painting. (natural / candle / undefined),undefined,
Finch_CPT,0.4,4,Extract the level of movement in this painting. (static / moderate / dynamic),static,
Finch_CPT,0.4,4,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),undefined,
Finch_CPT,0.4,5,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,5,Does this painting depict more than two people?,1,
Finch_CPT,0.4,5,Does this painting depict more than three people?,1,
Finch_CPT,0.4,5,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,5,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,5,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,5,Does this painting show a still life?,1,
Finch_CPT,0.4,5,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,5,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,5,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,5,Extract the number of people depicted in this painting.,The,
Finch_CPT,0.4,5,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",The,
Finch_CPT,0.4,5,Extract the number of saints with halos from this painting.,The,
Finch_CPT,0.4,5,Extract the number of animals from this painting.,The painting,
Finch_CPT,0.4,5,Extract the gender of the main character from this painting. (male / female / undefined),```,
Finch_CPT,0.4,5,Extract the type of setting of this painting. (interior / exterior / undefined),```,
Finch_CPT,0.4,5,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),```,
Finch_CPT,0.4,5,Extract the approximate lighting type in this painting. (natural / candle / undefined),Natural,
Finch_CPT,0.4,5,Extract the level of movement in this painting. (static / moderate / dynamic),Moderate,
Finch_CPT,0.4,5,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),```,
Finch_CPT,0.4,6,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,6,Does this painting depict more than two people?,1,
Finch_CPT,0.4,6,Does this painting depict more than three people?,1,
Finch_CPT,0.4,6,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,6,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,6,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,6,Does this painting show a still life?,1,
Finch_CPT,0.4,6,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,6,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,6,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,6,Extract the number of people depicted in this painting.,"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and a focus on the emotional expression of the characters. The use of color and composition in the",
Finch_CPT,0.4,6,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",The,
Finch_CPT,0.4,6,Extract the number of saints with halos from this painting.,"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and a focus on the emotional expression of the characters. The use of color and composition in the",
Finch_CPT,0.4,6,Extract the number of animals from this painting.,"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and shading that gives the painting depth and dimension. The use of color is also noteworthy, with",
Finch_CPT,0.4,6,Extract the gender of the main character from this painting. (male / female / undefined),"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and a focus on the emotional expression of the characters. The use of color and composition in",
Finch_CPT,0.4,6,Extract the type of setting of this painting. (interior / exterior / undefined),"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and a focus on the emotional and spiritual aspects of the scene. The use of color and composition",
Finch_CPT,0.4,6,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and shading that gives the painting depth and dimension. The use of color is also noteworthy, with",
Finch_CPT,0.4,6,Extract the approximate lighting type in this painting. (natural / candle / undefined),"The painting is a representation of
The Virgin
Mary

and


Christ
.",
Finch_CPT,0.4,6,Extract the level of movement in this painting. (static / moderate / dynamic),"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and a focus on the emotional expression of the characters. The use of color and composition",
Finch_CPT,0.4,6,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),"The painting is a representation of the Holy Family, a common theme in Christian art. The figures are depicted in a realistic style, with attention to detail and a focus on the emotional expression of the characters. The use of color and composition",
Finch_CPT,0.4,7,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,7,Does this painting depict more than two people?,1,
Finch_CPT,0.4,7,Does this painting depict more than three people?,1,
Finch_CPT,0.4,7,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,7,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,7,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,7,Does this painting show a still life?,1,
Finch_CPT,0.4,7,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,7,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,7,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,7,Extract the number of people depicted in this painting.,"The painting depicts the Virgin Mary and baby Jesus, surrounded by angels and other figures.",
Finch_CPT,0.4,7,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",The,
Finch_CPT,0.4,7,Extract the number of saints with halos from this painting.,The painting is a representation of the Virgin Mary and Jesus Christ,
Finch_CPT,0.4,7,Extract the number of animals from this painting.,The painting is a representation of the Virgin Mary and Jesus Christ.,
Finch_CPT,0.4,7,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.4,7,Extract the type of setting of this painting. (interior / exterior / undefined),"The painting is a representation of the Adoration of the Magi, a common theme in Christian art. It depicts the Virgin Mary and the infant Jesus Christ, surrounded by angels and the three Magi, who are presenting their gifts. The painting",
Finch_CPT,0.4,7,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),"The painting is a representation of the Virgin Mary and the infant Jesus Christ, surrounded by angels. The painting is done in the Gothic style, which is known for its intricate details and use of gold leaf. The painting is likely from the 14",
Finch_CPT,0.4,7,Extract the approximate lighting type in this painting. (natural / candle / undefined),"The painting is a representation of the Virgin Mary and Jesus Christ, with angels and other figures surrounding them. The art style is reminiscent of the Renaissance period, characterized by its attention to detail and the use of color. The painting is likely a religious",
Finch_CPT,0.4,7,Extract the level of movement in this painting. (static / moderate / dynamic),The painting is a representation of the Virgin Mary and the infant Jesus Christ.,
Finch_CPT,0.4,7,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.4,8,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,8,Does this painting depict more than two people?,1,
Finch_CPT,0.4,8,Does this painting depict more than three people?,1,
Finch_CPT,0.4,8,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,8,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,8,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,8,Does this painting show a still life?,1,
Finch_CPT,0.4,8,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,8,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,8,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,8,Extract the number of people depicted in this painting.,,
Finch_CPT,0.4,8,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_CPT,0.4,8,Extract the number of saints with halos from this painting.,,
Finch_CPT,0.4,8,Extract the number of animals from this painting.,,
Finch_CPT,0.4,8,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.4,8,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_CPT,0.4,8,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_CPT,0.4,8,Extract the approximate lighting type in this painting. (natural / candle / undefined),,
Finch_CPT,0.4,8,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_CPT,0.4,8,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.4,9,Does this painting depict Madonna and Child?,1,
Finch_CPT,0.4,9,Does this painting depict more than two people?,1,
Finch_CPT,0.4,9,Does this painting depict more than three people?,1,
Finch_CPT,0.4,9,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.4,9,Does this painting depict a scene in which death is a dominant theme?,1,
Finch_CPT,0.4,9,Does this painting depict a religious scene?,1,
Finch_CPT,0.4,9,Does this painting show a still life?,1,
Finch_CPT,0.4,9,Does this painting depict a scene of war?,1,
Finch_CPT,0.4,9,Does this painting depict an angel with wings?,1,
Finch_CPT,0.4,9,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.4,9,Extract the number of people depicted in this painting.,,
Finch_CPT,0.4,9,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_CPT,0.4,9,Extract the number of saints with halos from this painting.,,
Finch_CPT,0.4,9,Extract the number of animals from this painting.,,
Finch_CPT,0.4,9,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.4,9,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_CPT,0.4,9,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_CPT,0.4,9,Extract the approximate lighting type in this painting. (natural / candle / undefined),,
Finch_CPT,0.4,9,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_CPT,0.4,9,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.8,0,Does this painting depict Madonna and Child?,,
Finch_CPT,0.8,0,Does this painting depict more than two people?,,
Finch_CPT,0.8,0,Does this painting depict more than three people?,,
Finch_CPT,0.8,0,Does this painting depict saints identifiable by their halos?,,
Finch_CPT,0.8,0,Does this painting depict a scene in which death is a dominant theme?,,
Finch_CPT,0.8,0,Does this painting depict a religious scene?,,
Finch_CPT,0.8,0,Does this painting show a still life?,,
Finch_CPT,0.8,0,Does this painting depict a scene of war?,,
Finch_CPT,0.8,0,Does this painting depict an angel with wings?,,
Finch_CPT,0.8,0,Does this painting depict a crucifixion scene?,,
Finch_CPT,0.8,0,Extract the number of people depicted in this painting.,,
Finch_CPT,0.8,0,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,
Finch_CPT,0.8,0,Extract the number of saints with halos from this painting.,,
Finch_CPT,0.8,0,Extract the number of animals from this painting.,,
Finch_CPT,0.8,0,Extract the gender of the main character from this painting. (male / female / undefined),,
Finch_CPT,0.8,0,Extract the type of setting of this painting. (interior / exterior / undefined),,
Finch_CPT,0.8,0,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,
Finch_CPT,0.8,0,Extract the approximate lighting type in this painting. (natural / candle / undefined),,
Finch_CPT,0.8,0,Extract the level of movement in this painting. (static / moderate / dynamic),,
Finch_CPT,0.8,0,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,
Finch_CPT,0.8,1,Does this painting depict Madonna and Child?,,
Finch_CPT,0.8,1,Does this painting depict more than two people?,,
Finch_CPT,0.8,1,Does this painting depict more than three people?,,
Finch_CPT,0.8,1,Does this painting depict saints identifiable by their halos?,1,
Finch_CPT,0.8,1,Does this painting depict a scene in which death is a dominant theme?,,
Finch_CPT,0.8,1,Does this painting depict a religious scene?,,
Finch_CPT,0.8,1,Does this painting show a still life?,,
Finch_CPT,0.8,1,Does this painting depict a scene of war?,,
Finch_CPT,0.8,1,Does this painting depict an angel with wings?,,
Finch_CPT,0.8,1,Does this painting depict a crucifixion scene?,1,
Finch_CPT,0.8,1,Extract the number of people depicted in this painting.,"The painting is a representation of the Adoration of the Magi, a common theme in Christian art. It depicts the Virgin Mary and the infant Jesus Christ, surrounded by three wise men who are offering their gifts of gold, frankincense",
